mean,std,min,max,range,skewness,kurtosis
3.568318005503835e-12,1.92654765127557e-09,-1.2694e-08,1.28045e-08,2.54985e-08,-5.0077020386195094e-05,19.949774182096494
-6.556985689851647e-12,2.235103735631161e-09,-1.08926e-08,1.05562e-08,2.1448799999999998e-08,0.020919284569195076,7.652055060023704
-5.0992235465289666e-12,2.3087434182909795e-09,-1.04823e-08,1.04688e-08,2.09511e-08,0.022220356104900637,6.817096128467616
3.568318005503835e-12,1.92654765127557e-09,-1.2694e-08,1.28045e-08,2.54985e-08,-5.0077020386195094e-05,19.949774182096494
-6.556985689851647e-12,2.235103735631161e-09,-1.08926e-08,1.05562e-08,2.1448799999999998e-08,0.020919284569195076,7.652055060023704
-5.0992235465289666e-12,2.3087434182909795e-09,-1.04823e-08,1.04688e-08,2.09511e-08,0.022220356104900637,6.817096128467616
3.568318005503835e-12,1.92654765127557e-09,-1.2694e-08,1.28045e-08,2.54985e-08,-5.0077020386195094e-05,19.949774182096494
-6.556985689851647e-12,2.235103735631161e-09,-1.08926e-08,1.05562e-08,2.1448799999999998e-08,0.020919284569195076,7.652055060023704
-3.4402609837174217e-12,2.3196226216055654e-09,-1.05295e-08,1.05164e-08,2.10459e-08,0.019573914800450027,6.801614986914984
3.5839293657105934e-12,1.928621959109231e-09,-1.27078e-08,1.28229e-08,2.55307e-08,-0.00018857798717807452,19.955909933965106
-5.082644645863376e-12,2.308142108156179e-09,-1.0483e-08,1.04682e-08,2.09512e-08,0.02220197377622938,6.821461589149461
-3.4402609837174217e-12,2.3196226216055654e-09,-1.05295e-08,1.05164e-08,2.10459e-08,0.019573914800450027,6.801614986914984
3.5839293657105934e-12,1.928621959109231e-09,-1.27078e-08,1.28229e-08,2.55307e-08,-0.00018857798717807452,19.955909933965106
-5.082644645863376e-12,2.308142108156179e-09,-1.0483e-08,1.04682e-08,2.09512e-08,0.02220197377622938,6.821461589149461
-3.4402609837174217e-12,2.3196226216055654e-09,-1.05295e-08,1.05164e-08,2.10459e-08,0.019573914800450027,6.801614986914984
3.5839293657105934e-12,1.928621959109231e-09,-1.27078e-08,1.28229e-08,2.55307e-08,-0.00018857798717807452,19.955909933965106
-5.082644645863376e-12,2.308142108156179e-09,-1.0483e-08,1.04682e-08,2.09512e-08,0.02220197377622938,6.821461589149461
-3.4402609837174217e-12,2.3196226216055654e-09,-1.05295e-08,1.05164e-08,2.10459e-08,0.019573914800450027,6.801614986914984
3.5839293657105934e-12,1.928621959109231e-09,-1.27078e-08,1.28229e-08,2.55307e-08,-0.00018857798717807452,19.955909933965106
-5.082644645863376e-12,2.308142108156179e-09,-1.0483e-08,1.04682e-08,2.09512e-08,0.02220197377622938,6.821461589149461
-6.5567016317709994e-12,2.235107111685578e-09,-1.08926e-08,1.05562e-08,2.1448799999999998e-08,0.020920166158116992,7.652084633024964
3.5682355334749702e-12,1.926551414809765e-09,-1.2694e-08,1.28045e-08,2.54985e-08,-5.184725459390194e-05,19.949674284412705
-5.099367454759551e-12,2.308759229831498e-09,-1.04823e-08,1.04688e-08,2.09511e-08,0.022218462157757177,6.816998801666621
-6.5567016317709994e-12,2.235107111685578e-09,-1.08926e-08,1.05562e-08,2.1448799999999998e-08,0.020920166158116992,7.652084633024964
3.5682355334749702e-12,1.926551414809765e-09,-1.2694e-08,1.28045e-08,2.54985e-08,-5.184725459390194e-05,19.949674284412705
-5.099367454759551e-12,2.308759229831498e-09,-1.04823e-08,1.04688e-08,2.09511e-08,0.022218462157757177,6.816998801666621
-6.5567016317709994e-12,2.235107111685578e-09,-1.08926e-08,1.05562e-08,2.1448799999999998e-08,0.020920166158116992,7.652084633024964
3.5682355334749702e-12,1.926551414809765e-09,-1.2694e-08,1.28045e-08,2.54985e-08,-5.184725459390194e-05,19.949674284412705
-5.099367454759551e-12,2.308759229831498e-09,-1.04823e-08,1.04688e-08,2.09511e-08,0.022218462157757177,6.816998801666621
-6.5567016317709994e-12,2.235107111685578e-09,-1.08926e-08,1.05562e-08,2.1448799999999998e-08,0.020920166158116992,7.652084633024964
3.5682355334749702e-12,1.926551414809765e-09,-1.2694e-08,1.28045e-08,2.54985e-08,-5.184725459390194e-05,19.949674284412705
-5.099367454759551e-12,2.308759229831498e-09,-1.04823e-08,1.04688e-08,2.09511e-08,0.022218462157757177,6.816998801666621
1.7612613933448387e-12,2.101254678223482e-09,-8.64059e-09,8.48154e-09,1.712213e-08,-0.04767687740104026,4.249420168564017
-1.782382947960369e-13,2.3515317553014355e-09,-1.60517e-08,1.49039e-08,3.09556e-08,0.04562557770199229,20.132828184643042
1.7639186039746206e-12,2.1019310132104573e-09,-8.64316e-09,8.48196e-09,1.712512e-08,-0.04761333263592178,4.245190116665749
1.7612613933448387e-12,2.101254678223482e-09,-8.64059e-09,8.48154e-09,1.712213e-08,-0.04767687740104026,4.249420168564017
-1.782382947960369e-13,2.3515317553014355e-09,-1.60517e-08,1.49039e-08,3.09556e-08,0.04562557770199229,20.132828184643042
1.7639186039746206e-12,2.1019310132104573e-09,-8.64316e-09,8.48196e-09,1.712512e-08,-0.04761333263592178,4.245190116665749
1.7612613933448387e-12,2.101254678223482e-09,-8.64059e-09,8.48154e-09,1.712213e-08,-0.04767687740104026,4.249420168564017
-1.782382947960369e-13,2.3515317553014355e-09,-1.60517e-08,1.49039e-08,3.09556e-08,0.04562557770199229,20.132828184643042
1.7639186039746206e-12,2.1019310132104573e-09,-8.64316e-09,8.48196e-09,1.712512e-08,-0.04761333263592178,4.245190116665749
1.7612613933448387e-12,2.101254678223482e-09,-8.64059e-09,8.48154e-09,1.712213e-08,-0.04767687740104026,4.249420168564017
-1.782382947960369e-13,2.3515317553014355e-09,-1.60517e-08,1.49039e-08,3.09556e-08,0.04562557770199229,20.132828184643042
1.7639186039746206e-12,2.1019310132104573e-09,-8.64316e-09,8.48196e-09,1.712512e-08,-0.04761333263592178,4.245190116665749
1.5129848260006135e-12,2.215839791082198e-09,-8.57673e-09,8.51616e-09,1.7092889999999998e-08,-0.03024063731651477,3.919894160225282
-3.4891204247217114e-13,2.074554061674387e-09,-1.30454e-08,1.21411e-08,2.51865e-08,0.06026534534312155,15.013072714162206
-3.1438716658021068e-12,2.1281055725172768e-09,-8.75621e-09,8.49935e-09,1.7255559999999998e-08,-0.03641783759771676,4.2911653769899765
1.5129848260006135e-12,2.215839791082198e-09,-8.57673e-09,8.51616e-09,1.7092889999999998e-08,-0.03024063731651477,3.919894160225282
-3.4891204247217114e-13,2.074554061674387e-09,-1.30454e-08,1.21411e-08,2.51865e-08,0.06026534534312155,15.013072714162206
-3.1438716658021068e-12,2.1281055725172768e-09,-8.75621e-09,8.49935e-09,1.7255559999999998e-08,-0.03641783759771676,4.2911653769899765
1.5129848260006135e-12,2.215839791082198e-09,-8.57673e-09,8.51616e-09,1.7092889999999998e-08,-0.03024063731651477,3.919894160225282
-3.4891204247217114e-13,2.074554061674387e-09,-1.30454e-08,1.21411e-08,2.51865e-08,0.06026534534312155,15.013072714162206
-3.1438716658021068e-12,2.1281055725172768e-09,-8.75621e-09,8.49935e-09,1.7255559999999998e-08,-0.03641783759771676,4.2911653769899765
1.5129848260006135e-12,2.215839791082198e-09,-8.57673e-09,8.51616e-09,1.7092889999999998e-08,-0.03024063731651477,3.919894160225282
-3.4891204247217114e-13,2.074554061674387e-09,-1.30454e-08,1.21411e-08,2.51865e-08,0.06026534534312155,15.013072714162206
-3.1438716658021068e-12,2.1281055725172768e-09,-8.75621e-09,8.49935e-09,1.7255559999999998e-08,-0.03641783759771676,4.2911653769899765
1.5031678253341728e-12,2.2148682695963588e-09,-8.58026e-09,8.50376e-09,1.708402e-08,-0.03036410227946408,3.920904514789359
-3.440667610025473e-13,2.0751188973374456e-09,-1.30577e-08,1.21478e-08,2.52055e-08,0.060379018135001745,15.039022555456317
-2.8280684741820472e-12,2.2606437838266596e-09,-9.56719e-09,9.19489e-09,1.876208e-08,-0.038747416396374156,4.1398095554571945
1.5031678253341728e-12,2.2148682695963588e-09,-8.58026e-09,8.50376e-09,1.708402e-08,-0.03036410227946408,3.920904514789359
-3.440667610025473e-13,2.0751188973374456e-09,-1.30577e-08,1.21478e-08,2.52055e-08,0.060379018135001745,15.039022555456317
-2.8280684741820472e-12,2.2606437838266596e-09,-9.56719e-09,9.19489e-09,1.876208e-08,-0.038747416396374156,4.1398095554571945
1.5031678253341728e-12,2.2148682695963588e-09,-8.58026e-09,8.50376e-09,1.708402e-08,-0.03036410227946408,3.920904514789359
-3.440667610025473e-13,2.0751188973374456e-09,-1.30577e-08,1.21478e-08,2.52055e-08,0.060379018135001745,15.039022555456317
-2.8280684741820472e-12,2.2606437838266596e-09,-9.56719e-09,9.19489e-09,1.876208e-08,-0.038747416396374156,4.1398095554571945
1.5031678253341728e-12,2.2148682695963588e-09,-8.58026e-09,8.50376e-09,1.708402e-08,-0.03036410227946408,3.920904514789359
-3.440667610025473e-13,2.0751188973374456e-09,-1.30577e-08,1.21478e-08,2.52055e-08,0.060379018135001745,15.039022555456317
-2.8280684741820472e-12,2.2606437838266596e-09,-9.56719e-09,9.19489e-09,1.876208e-08,-0.038747416396374156,4.1398095554571945
-3.133686530480562e-12,2.128087742591127e-09,-8.75539e-09,8.49864e-09,1.725403e-08,-0.036442324117367565,4.291019187550029
-3.422585931321918e-13,2.075774372160652e-09,-1.30616e-08,1.21572e-08,2.5218799999999998e-08,0.06022263892269494,15.043946076291004
1.51597324619388e-12,2.21579713659809e-09,-8.58137e-09,8.51054e-09,1.709191e-08,-0.030306777326881994,3.9207852452523486
-3.133686530480562e-12,2.128087742591127e-09,-8.75539e-09,8.49864e-09,1.725403e-08,-0.036442324117367565,4.291019187550029
-3.422585931321918e-13,2.075774372160652e-09,-1.30616e-08,1.21572e-08,2.5218799999999998e-08,0.06022263892269494,15.043946076291004
1.51597324619388e-12,2.21579713659809e-09,-8.58137e-09,8.51054e-09,1.709191e-08,-0.030306777326881994,3.9207852452523486
-3.133686530480562e-12,2.128087742591127e-09,-8.75539e-09,8.49864e-09,1.725403e-08,-0.036442324117367565,4.291019187550029
-3.422585931321918e-13,2.075774372160652e-09,-1.30616e-08,1.21572e-08,2.5218799999999998e-08,0.06022263892269494,15.043946076291004
1.51597324619388e-12,2.21579713659809e-09,-8.58137e-09,8.51054e-09,1.709191e-08,-0.030306777326881994,3.9207852452523486
-3.133686530480562e-12,2.128087742591127e-09,-8.75539e-09,8.49864e-09,1.725403e-08,-0.036442324117367565,4.291019187550029
-3.422585931321918e-13,2.075774372160652e-09,-1.30616e-08,1.21572e-08,2.5218799999999998e-08,0.06022263892269494,15.043946076291004
1.51597324619388e-12,2.21579713659809e-09,-8.58137e-09,8.51054e-09,1.709191e-08,-0.030306777326881994,3.9207852452523486
-2.828183277172138e-12,2.260649330077926e-09,-9.56713e-09,9.19482e-09,1.876195e-08,-0.0387464722250644,4.1397559414390885
-3.441041604027555e-13,2.0751077761433034e-09,-1.30576e-08,1.21478e-08,2.52054e-08,0.06038260587946223,15.039009784429236
1.5033026350642697e-12,2.2148251436626823e-09,-8.58013e-09,8.50338e-09,1.708351e-08,-0.03036568790829462,3.9208937697228627
-2.828183277172138e-12,2.260649330077926e-09,-9.56713e-09,9.19482e-09,1.876195e-08,-0.0387464722250644,4.1397559414390885
-3.441041604027555e-13,2.0751077761433034e-09,-1.30576e-08,1.21478e-08,2.52054e-08,0.06038260587946223,15.039009784429236
1.5033026350642697e-12,2.2148251436626823e-09,-8.58013e-09,8.50338e-09,1.708351e-08,-0.03036568790829462,3.9208937697228627
-2.828183277172138e-12,2.260649330077926e-09,-9.56713e-09,9.19482e-09,1.876195e-08,-0.0387464722250644,4.1397559414390885
-3.441041604027555e-13,2.0751077761433034e-09,-1.30576e-08,1.21478e-08,2.52054e-08,0.06038260587946223,15.039009784429236
1.5033026350642697e-12,2.2148251436626823e-09,-8.58013e-09,8.50338e-09,1.708351e-08,-0.03036568790829462,3.9208937697228627
-2.828183277172138e-12,2.260649330077926e-09,-9.56713e-09,9.19482e-09,1.876195e-08,-0.0387464722250644,4.1397559414390885
-3.441041604027555e-13,2.0751077761433034e-09,-1.30576e-08,1.21478e-08,2.52054e-08,0.06038260587946223,15.039009784429236
1.5033026350642697e-12,2.2148251436626823e-09,-8.58013e-09,8.50338e-09,1.708351e-08,-0.03036568790829462,3.9208937697228627
-2.4012498484159576e-12,2.4009672574951515e-09,-1.03608e-08,1.05067e-08,2.0867499999999998e-08,-0.0033342351283283615,4.226944547138661
-7.650213749207519e-12,2.707976680766337e-09,-1.58377e-08,1.71941e-08,3.3031800000000003e-08,-0.06900852616572446,15.109433725590513
-2.399803010255124e-12,2.402443821412565e-09,-1.03578e-08,1.05053e-08,2.08631e-08,-0.003259354239432844,4.219139917469775
-2.4012498484159576e-12,2.4009672574951515e-09,-1.03608e-08,1.05067e-08,2.0867499999999998e-08,-0.0033342351283283615,4.226944547138661
-7.650213749207519e-12,2.707976680766337e-09,-1.58377e-08,1.71941e-08,3.3031800000000003e-08,-0.06900852616572446,15.109433725590513
-2.399803010255124e-12,2.402443821412565e-09,-1.03578e-08,1.05053e-08,2.08631e-08,-0.003259354239432844,4.219139917469775
-2.4012498484159576e-12,2.4009672574951515e-09,-1.03608e-08,1.05067e-08,2.0867499999999998e-08,-0.0033342351283283615,4.226944547138661
-7.650213749207519e-12,2.707976680766337e-09,-1.58377e-08,1.71941e-08,3.3031800000000003e-08,-0.06900852616572446,15.109433725590513
-2.399803010255124e-12,2.402443821412565e-09,-1.03578e-08,1.05053e-08,2.08631e-08,-0.003259354239432844,4.219139917469775
-2.4012498484159576e-12,2.4009672574951515e-09,-1.03608e-08,1.05067e-08,2.0867499999999998e-08,-0.0033342351283283615,4.226944547138661
-7.650213749207519e-12,2.707976680766337e-09,-1.58377e-08,1.71941e-08,3.3031800000000003e-08,-0.06900852616572446,15.109433725590513
-2.399803010255124e-12,2.402443821412565e-09,-1.03578e-08,1.05053e-08,2.08631e-08,-0.003259354239432844,4.219139917469775
-2.0524444920276355e-12,2.459668022623673e-09,-1.04417e-08,1.0941e-08,2.13827e-08,-0.001200871743542377,4.281104132906263
-8.730865929149254e-12,2.7284916681297018e-09,-1.51177e-08,1.63273e-08,3.1445e-08,-0.04556075858254245,12.628971793103485
-7.57359945409085e-12,2.58719654907467e-09,-1.04548e-08,1.09498e-08,2.14046e-08,-0.010335258698402787,4.297326729196697
-2.0524444920276355e-12,2.459668022623673e-09,-1.04417e-08,1.0941e-08,2.13827e-08,-0.001200871743542377,4.281104132906263
-8.730865929149254e-12,2.7284916681297018e-09,-1.51177e-08,1.63273e-08,3.1445e-08,-0.04556075858254245,12.628971793103485
-7.57359945409085e-12,2.58719654907467e-09,-1.04548e-08,1.09498e-08,2.14046e-08,-0.010335258698402787,4.297326729196697
-2.0524444920276355e-12,2.459668022623673e-09,-1.04417e-08,1.0941e-08,2.13827e-08,-0.001200871743542377,4.281104132906263
-8.730865929149254e-12,2.7284916681297018e-09,-1.51177e-08,1.63273e-08,3.1445e-08,-0.04556075858254245,12.628971793103485
-7.57359945409085e-12,2.58719654907467e-09,-1.04548e-08,1.09498e-08,2.14046e-08,-0.010335258698402787,4.297326729196697
-2.0524444920276355e-12,2.459668022623673e-09,-1.04417e-08,1.0941e-08,2.13827e-08,-0.001200871743542377,4.281104132906263
-8.730865929149254e-12,2.7284916681297018e-09,-1.51177e-08,1.63273e-08,3.1445e-08,-0.04556075858254245,12.628971793103485
-7.57359945409085e-12,2.58719654907467e-09,-1.04548e-08,1.09498e-08,2.14046e-08,-0.010335258698402787,4.297326729196697
-2.1469446557064383e-12,2.4617193111066834e-09,-1.04459e-08,1.09454e-08,2.13913e-08,-0.0005634176452299314,4.274238200810674
-8.661790605390954e-12,2.732073701647686e-09,-1.51518e-08,1.63646e-08,3.15164e-08,-0.04618414222583763,12.65129121065625
3.9836027306176235e-12,2.3068465050939878e-09,-9.41915e-09,9.68064e-09,1.9099789999999998e-08,0.005524489835946319,4.148309698639252
-2.1469446557064383e-12,2.4617193111066834e-09,-1.04459e-08,1.09454e-08,2.13913e-08,-0.0005634176452299314,4.274238200810674
-8.661790605390954e-12,2.732073701647686e-09,-1.51518e-08,1.63646e-08,3.15164e-08,-0.04618414222583763,12.65129121065625
3.9836027306176235e-12,2.3068465050939878e-09,-9.41915e-09,9.68064e-09,1.9099789999999998e-08,0.005524489835946319,4.148309698639252
-2.1469446557064383e-12,2.4617193111066834e-09,-1.04459e-08,1.09454e-08,2.13913e-08,-0.0005634176452299314,4.274238200810674
-8.661790605390954e-12,2.732073701647686e-09,-1.51518e-08,1.63646e-08,3.15164e-08,-0.04618414222583763,12.65129121065625
3.9836027306176235e-12,2.3068465050939878e-09,-9.41915e-09,9.68064e-09,1.9099789999999998e-08,0.005524489835946319,4.148309698639252
-2.1469446557064383e-12,2.4617193111066834e-09,-1.04459e-08,1.09454e-08,2.13913e-08,-0.0005634176452299314,4.274238200810674
-8.661790605390954e-12,2.732073701647686e-09,-1.51518e-08,1.63646e-08,3.15164e-08,-0.04618414222583763,12.65129121065625
3.9836027306176235e-12,2.3068465050939878e-09,-9.41915e-09,9.68064e-09,1.9099789999999998e-08,0.005524489835946319,4.148309698639252
-7.576893346126838e-12,2.587488945781587e-09,-1.04548e-08,1.09498e-08,2.14046e-08,-0.010242899016438607,4.2966899732463375
-8.74515915189551e-12,2.7327224102375516e-09,-1.51536e-08,1.63696e-08,3.1523199999999995e-08,-0.04542748269544433,12.657339073923277
-2.002924162858232e-12,2.459493764959095e-09,-1.04418e-08,1.09411e-08,2.13829e-08,-0.0012004293274574215,4.276895487177005
-7.576893346126838e-12,2.587488945781587e-09,-1.04548e-08,1.09498e-08,2.14046e-08,-0.010242899016438607,4.2966899732463375
-8.74515915189551e-12,2.7327224102375516e-09,-1.51536e-08,1.63696e-08,3.1523199999999995e-08,-0.04542748269544433,12.657339073923277
-2.002924162858232e-12,2.459493764959095e-09,-1.04418e-08,1.09411e-08,2.13829e-08,-0.0012004293274574215,4.276895487177005
-7.576893346126838e-12,2.587488945781587e-09,-1.04548e-08,1.09498e-08,2.14046e-08,-0.010242899016438607,4.2966899732463375
-8.74515915189551e-12,2.7327224102375516e-09,-1.51536e-08,1.63696e-08,3.1523199999999995e-08,-0.04542748269544433,12.657339073923277
-2.002924162858232e-12,2.459493764959095e-09,-1.04418e-08,1.09411e-08,2.13829e-08,-0.0012004293274574215,4.276895487177005
-7.576893346126838e-12,2.587488945781587e-09,-1.04548e-08,1.09498e-08,2.14046e-08,-0.010242899016438607,4.2966899732463375
-8.74515915189551e-12,2.7327224102375516e-09,-1.51536e-08,1.63696e-08,3.1523199999999995e-08,-0.04542748269544433,12.657339073923277
-2.002924162858232e-12,2.459493764959095e-09,-1.04418e-08,1.09411e-08,2.13829e-08,-0.0012004293274574215,4.276895487177005
3.982388989221705e-12,2.306817768105455e-09,-9.41904e-09,9.68047e-09,1.909951e-08,0.0055270766378479165,4.148268619708653
-8.660776510218525e-12,2.7320654819492587e-09,-1.51516e-08,1.63645e-08,3.15161e-08,-0.04617852755044682,12.651010932520323
-2.147291226031611e-12,2.4617559302615254e-09,-1.04459e-08,1.09454e-08,2.13913e-08,-0.0005602273264707895,4.274144249736257
3.982388989221705e-12,2.306817768105455e-09,-9.41904e-09,9.68047e-09,1.909951e-08,0.0055270766378479165,4.148268619708653
-8.660776510218525e-12,2.7320654819492587e-09,-1.51516e-08,1.63645e-08,3.15161e-08,-0.04617852755044682,12.651010932520323
-2.147291226031611e-12,2.4617559302615254e-09,-1.04459e-08,1.09454e-08,2.13913e-08,-0.0005602273264707895,4.274144249736257
3.982388989221705e-12,2.306817768105455e-09,-9.41904e-09,9.68047e-09,1.909951e-08,0.0055270766378479165,4.148268619708653
-8.660776510218525e-12,2.7320654819492587e-09,-1.51516e-08,1.63645e-08,3.15161e-08,-0.04617852755044682,12.651010932520323
-2.147291226031611e-12,2.4617559302615254e-09,-1.04459e-08,1.09454e-08,2.13913e-08,-0.0005602273264707895,4.274144249736257
3.982388989221705e-12,2.306817768105455e-09,-9.41904e-09,9.68047e-09,1.909951e-08,0.0055270766378479165,4.148268619708653
-8.660776510218525e-12,2.7320654819492587e-09,-1.51516e-08,1.63645e-08,3.15161e-08,-0.04617852755044682,12.651010932520323
-2.147291226031611e-12,2.4617559302615254e-09,-1.04459e-08,1.09454e-08,2.13913e-08,-0.0005602273264707895,4.274144249736257
-3.0935094773195614e-12,2.312799499307489e-09,-1.05556e-08,1.05019e-08,2.1057500000000002e-08,0.018087122367724244,6.814776621623192
6.347319942552385e-12,2.5414962431624345e-09,-1.72783e-08,1.6736e-08,3.40143e-08,-0.019591972016691675,21.231902681443593
-3.1176558844505214e-12,2.312511733262707e-09,-1.05543e-08,1.05004e-08,2.10547e-08,0.018139956008678303,6.814699352235408
-3.0935094773195614e-12,2.312799499307489e-09,-1.05556e-08,1.05019e-08,2.1057500000000002e-08,0.018087122367724244,6.814776621623192
6.347319942552385e-12,2.5414962431624345e-09,-1.72783e-08,1.6736e-08,3.40143e-08,-0.019591972016691675,21.231902681443593
-3.1176558844505214e-12,2.312511733262707e-09,-1.05543e-08,1.05004e-08,2.10547e-08,0.018139956008678303,6.814699352235408
-3.0935094773195614e-12,2.312799499307489e-09,-1.05556e-08,1.05019e-08,2.1057500000000002e-08,0.018087122367724244,6.814776621623192
6.347319942552385e-12,2.5414962431624345e-09,-1.72783e-08,1.6736e-08,3.40143e-08,-0.019591972016691675,21.231902681443593
-3.1176558844505214e-12,2.312511733262707e-09,-1.05543e-08,1.05004e-08,2.10547e-08,0.018139956008678303,6.814699352235408
-3.0935094773195614e-12,2.312799499307489e-09,-1.05556e-08,1.05019e-08,2.1057500000000002e-08,0.018087122367724244,6.814776621623192
6.347319942552385e-12,2.5414962431624345e-09,-1.72783e-08,1.6736e-08,3.40143e-08,-0.019591972016691675,21.231902681443593
-3.1176558844505214e-12,2.312511733262707e-09,-1.05543e-08,1.05004e-08,2.10547e-08,0.018139956008678303,6.814699352235408
-3.3223822897260742e-12,2.3370228630117487e-09,-1.04397e-08,1.03644e-08,2.0804099999999998e-08,0.017789418645994634,6.389002969156758
3.947297200546355e-12,1.6951425100601056e-09,-1.05619e-08,1.09727e-08,2.15346e-08,-0.006236228648353696,16.91401913203946
-6.3853213266031565e-12,2.2986492425307848e-09,-1.0509e-08,1.05186e-08,2.10276e-08,0.0220997987601585,6.925839603357005
-3.3223822897260742e-12,2.3370228630117487e-09,-1.04397e-08,1.03644e-08,2.0804099999999998e-08,0.017789418645994634,6.389002969156758
3.947297200546355e-12,1.6951425100601056e-09,-1.05619e-08,1.09727e-08,2.15346e-08,-0.006236228648353696,16.91401913203946
-6.3853213266031565e-12,2.2986492425307848e-09,-1.0509e-08,1.05186e-08,2.10276e-08,0.0220997987601585,6.925839603357005
-3.3223822897260742e-12,2.3370228630117487e-09,-1.04397e-08,1.03644e-08,2.0804099999999998e-08,0.017789418645994634,6.389002969156758
3.947297200546355e-12,1.6951425100601056e-09,-1.05619e-08,1.09727e-08,2.15346e-08,-0.006236228648353696,16.91401913203946
-6.3853213266031565e-12,2.2986492425307848e-09,-1.0509e-08,1.05186e-08,2.10276e-08,0.0220997987601585,6.925839603357005
-3.3223822897260742e-12,2.3370228630117487e-09,-1.04397e-08,1.03644e-08,2.0804099999999998e-08,0.017789418645994634,6.389002969156758
3.947297200546355e-12,1.6951425100601056e-09,-1.05619e-08,1.09727e-08,2.15346e-08,-0.006236228648353696,16.91401913203946
-6.3853213266031565e-12,2.2986492425307848e-09,-1.0509e-08,1.05186e-08,2.10276e-08,0.0220997987601585,6.925839603357005
-5.0992235465289666e-12,2.3087434182909795e-09,-1.04823e-08,1.04688e-08,2.09511e-08,0.022220356104900637,6.817096128467616
3.568318005503835e-12,1.92654765127557e-09,-1.2694e-08,1.28045e-08,2.54985e-08,-5.0077020386195094e-05,19.949774182096494
-6.556985689851647e-12,2.235103735631161e-09,-1.08926e-08,1.05562e-08,2.1448799999999998e-08,0.020919284569195076,7.652055060023704
-5.0992235465289666e-12,2.3087434182909795e-09,-1.04823e-08,1.04688e-08,2.09511e-08,0.022220356104900637,6.817096128467616
3.568318005503835e-12,1.92654765127557e-09,-1.2694e-08,1.28045e-08,2.54985e-08,-5.0077020386195094e-05,19.949774182096494
-6.556985689851647e-12,2.235103735631161e-09,-1.08926e-08,1.05562e-08,2.1448799999999998e-08,0.020919284569195076,7.652055060023704
-5.0992235465289666e-12,2.3087434182909795e-09,-1.04823e-08,1.04688e-08,2.09511e-08,0.022220356104900637,6.817096128467616
3.568318005503835e-12,1.92654765127557e-09,-1.2694e-08,1.28045e-08,2.54985e-08,-5.0077020386195094e-05,19.949774182096494
-6.556985689851647e-12,2.235103735631161e-09,-1.08926e-08,1.05562e-08,2.1448799999999998e-08,0.020919284569195076,7.652055060023704
-5.0992235465289666e-12,2.3087434182909795e-09,-1.04823e-08,1.04688e-08,2.09511e-08,0.022220356104900637,6.817096128467616
3.568318005503835e-12,1.92654765127557e-09,-1.2694e-08,1.28045e-08,2.54985e-08,-5.0077020386195094e-05,19.949774182096494
-6.556985689851647e-12,2.235103735631161e-09,-1.08926e-08,1.05562e-08,2.1448799999999998e-08,0.020919284569195076,7.652055060023704
-6.392727120005336e-12,2.2981325987921788e-09,-1.0507e-08,1.05182e-08,2.10252e-08,0.022084337375907336,6.923409760383619
3.955963543102757e-12,1.6961122458378912e-09,-1.05659e-08,1.0981e-08,2.15469e-08,-0.0064393615620199005,16.9144367503928
-3.2969420462738747e-12,2.3381263760058824e-09,-1.04451e-08,1.03694e-08,2.08145e-08,0.017723112738156983,6.389293499252949
-6.392727120005336e-12,2.2981325987921788e-09,-1.0507e-08,1.05182e-08,2.10252e-08,0.022084337375907336,6.923409760383619
3.955963543102757e-12,1.6961122458378912e-09,-1.05659e-08,1.0981e-08,2.15469e-08,-0.0064393615620199005,16.9144367503928
-3.2969420462738747e-12,2.3381263760058824e-09,-1.04451e-08,1.03694e-08,2.08145e-08,0.017723112738156983,6.389293499252949
-6.392727120005336e-12,2.2981325987921788e-09,-1.0507e-08,1.05182e-08,2.10252e-08,0.022084337375907336,6.923409760383619
3.955963543102757e-12,1.6961122458378912e-09,-1.05659e-08,1.0981e-08,2.15469e-08,-0.0064393615620199005,16.9144367503928
-3.2969420462738747e-12,2.3381263760058824e-09,-1.04451e-08,1.03694e-08,2.08145e-08,0.017723112738156983,6.389293499252949
-6.392727120005336e-12,2.2981325987921788e-09,-1.0507e-08,1.05182e-08,2.10252e-08,0.022084337375907336,6.923409760383619
3.955963543102757e-12,1.6961122458378912e-09,-1.05659e-08,1.0981e-08,2.15469e-08,-0.0064393615620199005,16.9144367503928
-3.2969420462738747e-12,2.3381263760058824e-09,-1.04451e-08,1.03694e-08,2.08145e-08,0.017723112738156983,6.389293499252949
-1.5768919334371044e-12,2.489447083794892e-09,-1.1054e-08,1.10759e-08,2.21299e-08,0.01852796975444067,6.756913329906883
3.9518830545775614e-12,1.694137584669085e-09,-1.05498e-08,1.09652e-08,2.1514999999999998e-08,-0.006415315244056055,16.896142729292166
-3.3282476012440484e-12,2.3372284458728486e-09,-1.04381e-08,1.03626e-08,2.08007e-08,0.017783627946911955,6.383005165891031
-1.5768919334371044e-12,2.489447083794892e-09,-1.1054e-08,1.10759e-08,2.21299e-08,0.01852796975444067,6.756913329906883
3.9518830545775614e-12,1.694137584669085e-09,-1.05498e-08,1.09652e-08,2.1514999999999998e-08,-0.006415315244056055,16.896142729292166
-3.3282476012440484e-12,2.3372284458728486e-09,-1.04381e-08,1.03626e-08,2.08007e-08,0.017783627946911955,6.383005165891031
